فائیو جی ٹیکنالوجی متعارف انوشہ رحمٰن فائیو جی ٹیکنالوجی متعارف انوشہ رحمٰنشیئرٹویٹ خصوصی رپورٹر اتوار اپريل شیئرٹویٹشیئرای میلتبصرے مزید شیئر شراکت داروں ممکنہ طریقوں استفادے کیلیے تیارکیاجائے گاموبائل کانگریس خطاب۔ فوٹو فائل شراکت داروں ممکنہ طریقوں استفادے کیلیے تیارکیاجائے گاموبائل کانگریس خطاب۔ فوٹو فائل اسلام آباد وزیر مملکت برائے انفارمیشن ٹیکنالوجی و ٹیلی کمیونیکیشن انوشہ رحمٰن حکومت پاکستان فائیوجی ٹیکنالوجی متعارف کرانے کیلیے تمام کوششیں بروئے کار ٹیکنالوجی ترقی ضمن ترقی یافتہ معیشتوں برابر سکے۔ انوشہ رحمٰن گزشتہ روز اسلام آباد منعقد پاکستان موبائل کانگریس خطاب فائیو جی ٹیکنالوجی سمجھنے کیلیے تمام شراکت داروں مدد فراہم ساتھ ساتھ ممکنہ طریقوں فائدہ اٹھانے تیار گی۔	train
بجٹ اجلاس قبل وزیراعلیٰ سندھ صدارت صوبائی کابینہ اجلاس نئے مالی سال بجٹ منظوری گی۔ اسلام آباد واشنگٹن پاکستان افغانستان دوطرفہ تجارتی مسائل حل رضامند دونوں ممالک تجارت متعلق مسائل حل کیلیے ورکنگ گروپ پرمتفق ہیں۔ غیرملکی میڈیا مطابق فیصلہ امریکی دارالحکومت واشنگٹن میںافغان وزیر خزانہ اکلیل احمد حکیمی پاکستان مشیرخزانہ مفتاح اسماعیل درمیان ملاقات دونوں رہنماؤں آئندہ ماہ مئی پہلے ہفتے ملاقات رضامندی اظہارکیا ہے۔ افغانستان ساتھ تجارتی مسائل حل کیلیے ملاقات پاکستانی وفد وزارت خزانہ ایف بی آرحکام شامل ہونگے افغان حکومت سطح وفد پاکستان بھیجنے پررضامندی اظہارکیاہے۔ ذرائع کابل حکام پاکستان بھارت اورافغانستان درمیان زمینی راستے تجارت اجازت زور دیا۔ دوسری جانب پاکستانی حکام ملاقات دوران افغان حکام بتایا ماضی تجارت پاکستان کیلیے کافی مسائل کھڑے بھارتی اشیا افغانستان بجائے پاکستان فروخت تھیں۔ پاکستانی حکام افغان حکام یقین دلایاکہ مرتبہ مسائل حل پاکستان بھارت افغانستان درمیان تجارت کیلیے سرحدکھول گا۔ ملاقات دوران پاکستانی حکام افغان حکام بتایا کہکے دوران دونوںممالک درمیان تجارت کاحجم ارب کروڑ ڈالر ہوکرصرف کروڑ ڈالررہ ہے۔	train
وزارت بین الصوبائی رابطہ کروڑ بجٹ منظور وزارت بین الصوبائی رابطہ کروڑ بجٹ منظورشیئرٹویٹ ذوالفقار بیگ شبیر حسین اتوار اپريل شیئرٹویٹشیئرای میلتبصرے مزید شیئر شہروں ہاکی اسٹیڈیم آسٹروٹرف کروڑ مانگے تھے۔ فوٹو فائل شہروں ہاکی اسٹیڈیم آسٹروٹرف کروڑ مانگے تھے۔ فوٹو فائل اسلام آباد وفاقی حکومت وزارت بین الصوبائی رابطہ مالی سال بجٹکیلیے کروڑ لاکھ ہزار روپے منظوری دی۔ ذرائع مطابق وزارت وزارت بین الصوبائی رابطہ ذیلی ادارے پاکستان اسپورٹس بورڈ شہروں ہاکی اسٹیڈیمز آسٹرو ٹرف تنصیب کیلیے مالیت کروڑ زائد رقم منصوبوں کیلیے بجٹ مانگا ملک بھرمیں قومی کھیل ہاکی گراس روٹ بنیاد فروغ سکے سوات ایبٹ آباد گلگت پشاور کوئٹہ واہ کینٹ اسلام آبادکے منصوبے شامل ہیں۔	train
ٹیکسٹائل پیکیج کمرشل ایکسپورٹرز ریبیٹ سہولت غور ٹیکسٹائل پیکیج کمرشل ایکسپورٹرز ریبیٹ سہولت غورشیئرٹویٹ ارشاد انصاری ہفتہ اپريل شیئرٹویٹشیئرای میلتبصرے مزید شیئر ٹیکسٹائل سیکٹر تعلق کمرشل ایکسپورٹرز پیکیج شامل گیا۔ فوٹو رائٹرزفائل ٹیکسٹائل سیکٹر تعلق کمرشل ایکسپورٹرز پیکیج شامل گیا۔ فوٹو رائٹرزفائل اسلام آباد وفاقی حکومت آئندہ مالی سال وفاقی بجٹ ٹیکسٹائل مصنوعات کمرشل ایکسپورٹرز ری بیٹ سہولت فرہم تجویز جائزہ شروع کردیا ہے۔ ایکسپریس دستیاب دستاویز مطابق وزیراعظم جانب ٹیکسٹائل سیکٹر برآمدات و تجارت فروغ پیکیج ری بیٹ اعلان ٹیکسٹائل سیکٹر تعلق کمرشل ایکسپورٹرز پیکیج شامل گیا۔ تجوز زیر غور مذکورہ شعبے وزیراعظم اسکیم شامل کرلیا جائے۔ اقدام ٹیکسٹائل سیکٹر برآمدات فروغ ہوگا۔ دستاویز بتایا وزیراعظم تجاورت فروغ متعلق اعلان کردہ پیکیج نفاذ وزارت ٹیکسٹائل جانب سرکلر جاری وقت اناملی رہ دور آئندہ بجٹ شامل کمرشل برآمد کنندگان ملکی برآمدات خاطر خواہ حصہ ری بیٹ سہولت میسر آنے سیکٹر حوصلہ افزائی ہوگی۔ ذرائع بتایا علاوہ آئندہ مالی سال وفاقی بجٹ ٹیکسٹائل مصنوعات برآمدات فروغ نئی منڈیوں ٹیکسٹائل مصنوعات متعارف کروانے متعلق اقدامات جارہے نئی منڈیاں تلاش جاسکیں۔	train
سونا ہزار روپے تولہ نیچے آگیا سونا ہزار روپے تولہ نیچے آگیاشیئرٹویٹ بزنس رپورٹر ہفتہ اپريل شیئرٹویٹشیئرای میلتبصرے مزید شیئر فی تولہ سونے قیمت گھٹ روپے فی دس گرام سونے قیمت گھٹ روپے ہوگئی۔ فوٹو فائل فی تولہ سونے قیمت گھٹ روپے فی دس گرام سونے قیمت گھٹ روپے ہوگئی۔ فوٹو فائل کراچی بین الاقوامی بلین مارکیٹ فی اونس سونے قیمت ڈالر کمی ڈالر سطح پرپہنچ گئی۔ بلین مارکیٹ فی اونس سونے قیمت ڈالر کمی ڈالر سطح پرپہنچنے باعث مقامی صرافہ مارکیٹوں جمعہ فی تولہ فی دس گرام سونے قیمتوں بالترتیب روپے روپے کمی واقع نتیجے فی تولہ سونے قیمت گھٹ روپے فی دس گرام سونے قیمت گھٹ روپے ہوگئی۔ برعکس فی تولہ چاندی قیمت روپے اضافے روپے فی دس گرام چاندی قیمت روپے اضافے روپے ہوگئی۔	train
بجلی شعبے ارب ترقیاتی بجٹ تجویز بجلی شعبے ارب ترقیاتی بجٹ تجویزشیئرٹویٹ علیم ملک ہفتہ اپريل شیئرٹویٹشیئرای میلتبصرے مزید شیئر پی ایس ڈی پی میںمیگاواٹ جامشوروپروگرامزکیلیے ارب ڈیمانڈ۔ فوٹو فائل پی ایس ڈی پی میںمیگاواٹ جامشوروپروگرامزکیلیے ارب ڈیمانڈ۔ فوٹو فائل اسلام آباد وفاقی حکومت جانب آئندہ مالی سال وزارت توانائی بجلی ڈویژن مختلف منصوبوں ارب کروڑ روپے زائد رقم مختص تجویز ہے۔ دستیاب دستاویز مطابق آئندہ مالی سال دوران سرکاری شعبے ترقیاتی پروگرام تحت جامشورو میگاواٹ منصوبوں ارب روپے مختص تجویز ہے۔ میگاواٹ گدو پاور پلانٹ بجلی ترسیل وی ترسیلی لائن تعیمر منٓصوبے ارب روپے مختص تجویز ہے۔ دستاویز مطابق مختلف گرڈ اسٹیشنوں توسیع منصوبے ڈیڑھ ارب روپے مختص تجویز ہے۔ جمپھیر مقام بجلی پیدا منصوبوں بجلی ترسیل وی ترسیلی لائن تعمیر منصوبے ارب روپے فراہم تجویز ہے۔ حکومت جانب داسو پن بجلی منصوبے پہلے مرحلے پیدا بجلی فراہمی منصوبے فنڈز مختص تجویز ہے۔ منصوبے آئندہ مالی سال پی ایس ڈی پی ارب روپے مختص تجویز ہے۔ تربیلا توسیعی منصوبے پیدا بجلی اخراج کروڑ روپے مختص تجویز ہے۔ انرجی ایفیشنسی پروگرام کیلیے پاور ڈیژن پروگرام منیجمنٹ آفس قیام منصوبہ شروع فیصلہ کیاگیاہے منصوبے کیلیے اگلے مالی سال بجٹ میںکروڑ روپے مختص تجویز اورکزئی ایجنسی وی گرڈ اسٹیشنوں بحالی منصوبے کیلیے کروڑ لاکھ روپے فراہم تجویز ہے۔ مشاکئی وی لائنوں تعمیر کروڑ روپے مختص تجویز ہے۔ آئندہ مالی سال دوران گولن گول منصوبے گرڈ اسٹیشن بجلی ترسیل وی ترسیلی لائنوں تعمیر علاقے بجلی فراہمی منصوبوں کروڑ روپے فراہم تجویز ہے۔ دستاویز مطابق وی گرڈ اسٹیشن قیام وی موجود نظام بہتر منصوبے کروڑ روپے فراہم تجویز ہے۔کوئٹہ الیکڑک سپلائی کمپنی بھاگ مقام وی گرڈ اسٹیشن تعمیر کیلیے ڑروپے مختص تجویز ہے۔ بلوچستان زرعی ٹیوب ویلوں شمسی توانائی منتقل منصوبے پہلے مرحلے کیلیے ارب روپے مختص تجویز ہے۔	train
اسٹاک مارکیٹ مندی حد گرگئی اسٹاک مارکیٹ مندی حد گرگئیشیئرٹویٹ بزنس رپورٹر ہفتہ اپريل شیئرٹویٹشیئرای میلتبصرے مزید شیئر انڈیکسپوائنٹس کمی سےہوگیاکروڑسودےکاروباری حجمفیصدکم رہا۔ فوٹو فائل انڈیکسپوائنٹس کمی سےہوگیاکروڑسودےکاروباری حجمفیصدکم رہا۔ فوٹو فائل کراچی غیریقینی سیاسی حالات غیرملکیوں مقامی کمپنیوں سمیت شعبوں محتاط طرز عمل باعث پاکستان اسٹاک ایکس چینج جمعہ اتار چڑھاؤ مندی بادل چھائے انڈیکس پوائنٹس حد گرگئی۔ مندی سبب فیصد حصص قیمتوں کمی واقع سرمایہ کاروں مزید ارب کروڑ لاکھ ہزار روپے ڈوب گئے۔ ماہرین اسٹاک نئے وفاقی بجٹ انتخابات قبل سیاسی واقتصادی محاذوں غیریقینی صورتحال سرمایہ کاری بیشتر شعبوں محتاط طرز عمل اختیار دیکھواور انتظار کروکی پالیسی اختیار مارکیٹ کاروباری سرگرمیاں اتارچڑھاؤ مندی زیر اثر ہیں۔ کاروباری دورانیے انشورنس بینکنگ سیکٹر کیجانب خریداری سرگرمیوں سبب موقع پوائنٹس تیزی رونما دوران فوری منافع حصول رحجان غالب حصص تیز رفتار آف لوڈنگ سبب مذکورہ تیزی موقع پوائنٹس مندی تبدیل اختتامی لمحات نچلی قیمتوں خریداری سرگرمیوں مندی شدت کمی واقع ہوئی۔ نتیجتا کاروبار اختتام ایس ای انڈیکس پوائنٹس کمی ایس ای انڈیکس پوائنٹس کمی ایم آئی انڈیکس پوائنٹس کمی پی ایس ایکس ایم آئی انڈیکس پوائنٹس کمی گیا۔ کاروباری حجم جمعرات نسبت فیصد مجموعی کروڑ لاکھ ہزار حصص سودے کاروباری سرگرمیوں دائرہ کار کمپنیوں حصص محدود بھاؤمیں اضافہ داموں کمی قیمتوں استحکام رہا۔	val
جاپانی کمپنیاں پاکستان سرمایہ کاری خواہاں جاپانی کمپنیاں پاکستان سرمایہ کاری خواہاںشیئرٹویٹ پ ر ہفتہ اپريل شیئرٹویٹشیئرای میلتبصرے مزید شیئر پاک جاپان بزنس فورم اجلاس عام خطابامنمعاشی بحالی حکومتی اقدامات کوسراہا۔ فوٹو فائل پاک جاپان بزنس فورم اجلاس عام خطابامنمعاشی بحالی حکومتی اقدامات کوسراہا۔ فوٹو فائل کراچی پاکستان جاپان سفیر تاکاشی کورائی جاپانی کمپنیاں پاکستان سیکیورٹی موجودہ بہتر صورتحال پیش نظر کاروبار فروغ دلچسپی رکھتی پاکستان پہلے کاروبار سی جاپانی کمپنیاں کاروباری فروغ غرض سرمایہ کاری خواہشمند ہیں۔ پاکستان جاپان بزنس فورم سالانہ اجلاس عام دوران خطاب حکومت معاشی گروتھ حوالے پالیسیوں سراہتے کاروبار دوست ماحول غیرملکی سرمایہ کاری فروغ اہم کردار حامل ہے۔ پاکستان جاپان بزنس فورم چیئرمین سہیل احمد موقع کاروباری فروغ دو ممالک کاروباری شخصیات درمیان بندھن حوالے فورم کارکردگی رپورٹ پیش کی۔ بزنس فورم چیمبرآف کامرس اینڈ انڈسٹریمیں تبدیل تجویز پیش کی۔	train
کراچی بجلی بحران صنعتی پہیہ جام خدشہ کراچی بجلی بحران صنعتی پہیہ جام خدشہشیئرٹویٹ بزنس رپورٹر ہفتہ اپريل شیئرٹویٹشیئرای میلتبصرے مزید شیئر صنعتکاروں صبر پیمانہ لبریز صنعتی علاقوں نمائندہ انجمنوں ہنگامی اجلاس طلب۔ فوٹو فائل صنعتکاروں صبر پیمانہ لبریز صنعتی علاقوں نمائندہ انجمنوں ہنگامی اجلاس طلب۔ فوٹو فائل کراچی کراچی بجلی بحران صنعتی پہیہ جام خدشہ پیدا ہے۔ کراچی چھوٹے تاجر پہلے سراپا احتجاج صنعتکاروں آستین چڑھالی شہر صنعتی علاقوں نمائندہ انجمنوں آج الگ الگ ہنگامی اجلاس طلب کرلیے بجلی لوڈشیڈنگ پانی قلت صنعتی نقصان غور لائحہ عمل اعلان گا۔ اجلاس طلب صنعتی علاقوں سائٹ لانڈھی فیڈرل بی ایریا سائٹ سپر ہائی وے ایسوسی ایشنز شامل سائٹ ایسوسی ایشن چیئرمین جاوید بلوانی مطابق بجلی لوڈ شیڈنگ ساتھ پانی بحران شدید صنعتی علاقوں فیصد پیداوار ملکی معیشت یومیہ کروڑوں روپے نقصان ہورہا ہے۔	train
اسلام آباد وفاقی حکومت گوادر میر پوراور مظفرآباد ریڈیو اسٹیشن تعمیر کیلیے کروڑ لاکھ روپے منظوری ہے۔ وزارت اطلاعات ذیلی ادارے پاکستان براڈکاسٹنگ کارپوریشن کیلیے نئے مالی سال بجٹ رقوم مختص کامطالبہ تھا۔ پاکستان براڈکاسٹنگ کارپوریشن ترجمان پی بی سی بجٹ تجاویز پبلک سیکٹر ڈویلپمنٹ پروگرام منصوبوں جلد از جلد مکمل جاسکے ۔ ایکسپریس گفتگو انہوںنے منصوبوں پی سی ون تیار ہیں۔تین رکنی کمیٹی منصوبوں جائزہ ماہانہ رپورٹ وزارت ارسال گی۔ تینوں منصوبوںکیلئے بلوچستان صوبائی آزاد جموں کشمیر حکومت اراضی مہیا ۔ ثقافت اجاگرکرنے کیلیے وژن متعارف کرانے فیصلہ وفاقی حکومت دنیابھرمیں پاکستانی ثقافت اجاگرکرنے کیلیے وژن متعارف کرانے فیصلہ تحت ملک بیرون ممالک پاکستانی کلچرل فروغ دیاجائے گااورفنون لطیفہ تعلق ہنرمندوں دستکاروں فنکاروں بطور کلچرل سفیر بنایا گا۔ ایکسپریس دستیاب دستاویزات مطابق وفاق تیارکی ملکی تاریخ پہلی کلچرل پالیسی ڈرافٹ وفاق صوبوں آزاد جموں کشمیر گلگت بلتستان حکومتوں مشاورت ویژن متعارف گا۔	train
رمضان ریلیف پیکیج یوٹیلٹی اسٹورز پونے ارب سبسڈی رمضان ریلیف پیکیج یوٹیلٹی اسٹورز پونے ارب سبسڈی گیشیئرٹویٹ نمائندگان ایکسپریس ہفتہ اپريل شیئرٹویٹشیئرای میلتبصرے مزید شیئر گرینڈ حیات ہوٹل فلور سفارتخانے پاس حساس علاقے بلڈنگ سیکیورٹی رسک قائمہ کمیٹی انکشاف۔ فوٹو فائل گرینڈ حیات ہوٹل فلور سفارتخانے پاس حساس علاقے بلڈنگ سیکیورٹی رسک قائمہ کمیٹی انکشاف۔ فوٹو فائل اسلام آباد یوٹیلٹی اسٹورز کارپوریشن حکام رمضان المبارک ارب کروڑ روپے سبسڈی گی۔ قائمہ کمیٹی اجلاس چیرمین اسد عمرکی زیرصدارت اجلاس پاکستان اسٹیل ملز ملازمین پراویڈنٹ فنڈ گیس بندش معاملے نیب حکام بریفنگ بتایا مئی پاکستان اسٹیل ملزکے معاملے انکوائری مکمل گی۔ انکوائری کیلیے قائمہ کمیٹی ماہ کاوقت ہفتے اجلاس اورتمام معاملات مثبت سمت بڑھ قائمہ کمیٹی نیب رپورٹ پرمئی وسط الگ اجلاس بلالیا دوران اجلاس رمضان پیکیج بارے یوٹیلٹی اسٹورز کارپوریشن حکام بتایاکہ رمضان المبارک ارب کروڑ روپے سبسڈی جائیگی تحت آٹے پرروپے فی کلو چینی روپے فی کلو سبسڈی گی۔ گھی روپے فی کلو کوکنگ آئل پرروپے فی کلو دال چناپر روپے فی کلوجبکہ دال مونگ روپے فی کلو بیسن روپے فی کلو چنا روپے فی کلو سبسڈی گی۔ چاول روپے فی کلو کھجور روپے فی کلو سستی فروحت گی۔ قائمہ کمیٹی برائے صنعت وپیداوار یوٹیلٹی اسٹورز کارپوریشن ڈیلی ویجرزملازمین مستقل سپریم کورٹ احکام خلاف ورزی قراردیتے مسئلہ حل کرانے کیلیے کمیٹی تشکیل دیدی چیئرمین کمیٹی کاکہناتھاکہ ایلیٹ کلاس غریبوں جیب پیسہ لوٹ منی لانڈرنگ غریب ریگولر انھیں وسائل یاد آجاتے کمیٹی ممبران عام لوگوں کیلیے سبسڈی ختم شوگرملز مالکان مزید سبسڈی ہے۔ علاوہ ازیں قومی اسمبلی قائمہ کمیٹی برائے اوورسیز پاکستانیز اورانسانی حقوق بریفنگ وزارت خارجہ اسپیشل سیکریٹری بتایاکہ بیرون ممالک وقت ملین پاکستانی سعودی عرب میںملین افرادمقیم ہیں۔ سعودی عرب وقت ہزارسے زائد افرادمختلف جرائم قید افرادکوقانونی امداد مہیاکی دنیا بھر وقت ہزارپاکستانیوں فارن آفس قانونی معاونت فراہم کی۔ قائمہ کمیٹی انکشاف گیاکہ گرینڈ حیات ہوٹل کاایک پورا فلور غیر قانونی سفارتخانے پاس ہے۔ حساس علاقے بلڈنگ سیکیورٹی رسک قائمہ کمیٹی گرینڈحیات ہوٹل رہائشی فلور ادائیگی سفارش کردی۔ عامرعلی خان مگسی زیرصدارت اجلاس وزارت خارجہ اسپیشل سیکریٹری شاہ جمال بتایاکہ انڈونیشیا قیدپاکستانی ذوالفقار علی رہائی کیلیے درخواست انڈونیشین صدر دفتر پہنچ جلد کارروائی امکان ہے۔ قومی اسمبلی قائمہ کمیٹی برائے حکومتی یقین دہانیوں ذیلی کمیٹی کااجلاس کورم پورا باعث ملتوی کردیا گیا۔	test
سی ڈی اے بھگت بغیر ایف اے ہفتوں میںتحقیقات رپورٹ کمیٹی۔ فوٹو فائل اسلام آباد پارلیمنٹ پبلک اکاؤنٹس کمیٹی اجلاس بوگس پلاٹوں الاٹمنٹ سےکروڑروپے زائدکے نقصان کاانکشاف ہے۔ جمعے پبلک اکاؤنٹس کمیٹی اجلاس کنوینر میاں عبدالمنان زیرصدارت ہوا۔ اجلاس سی ڈی اے آڈٹ اعتراضات جائزہ لیاگیا۔ آڈٹ حکام کمیٹی بتایا بوگس پلاٹوں الاٹمنٹ سےکروڑ روپے زائد نقصان ہے۔ سی ڈی اے حکام کمیٹی بتایا کہمیں بورڈ اجلاس متعلقہ سی ڈی اے اہلکاروں خلاف کارروائی فیصلہ پلاٹ منسوخ گئے۔ کنوینرکمیٹی کہاکہ معاملے کاجائزہ ضرورت لوگوں کوالاٹ ساتھ زیادتی ہمارا زیادتی نہیںسی ڈی اے پی اے سی حکم دیاتھاکہ صرف بوگس پلاٹ منسوخ جائیں ادارے ملوث ارکان خلاف کارروائی جائے۔ اجلاس پی اے سی سیکریٹریٹ جانب کمیٹی بتایاگیاکہ پلاٹ دودوتین تین دفعہ فروخت ہوچکے۔ آڈٹ حکام بتایاکہ فراڈ الاٹمنٹ الاٹمنٹ کرانے پارٹیاں ملوث قانون تحت ادارے افسران خلاف محکمانہ کارروائی کی۔ سی ڈی اے حکام تسلیم واقعی غلط ہوا۔رکن کمیٹی شاہدہ اختر سی ڈی اے بھگت بغیر ہوسکتے۔ لوگوں دستاویزات دستخط موجود خلاف کارروائی روک گئی۔ پیرسوہاوہ مونال ریسٹورنٹ تعمیر حوالے پی اے سی ہدایت کیس تحقیقات شفاف انداز ہونی چاہیے۔کمیٹی پی اے سی سیکریٹریٹ ہدایت ابتدائی تحقیقاتی رپورٹ آڈٹ اعتراضات ساتھ دوبارہ ڈی جی ایف اے ارسال	train
پاکستان آئندہ ماہ ارب ڈالر بچت سرٹیفکیٹ جاری اعلان پاکستان آئندہ ماہ ارب ڈالر بچت سرٹیفکیٹ جاری اعلانشیئرٹویٹ بزنس رپورٹر جمعـء اپريل شیئرٹویٹشیئرای میلتبصرے مزید شیئر سالہ مدت ڈالربیس سیونگ سرٹیفکیٹ فروخت خلیجی ملکوں شروع جائیگیبعدمیں دائرہ وسیع گے۔ فوٹو فائل سالہ مدت ڈالربیس سیونگ سرٹیفکیٹ فروخت خلیجی ملکوں شروع جائیگیبعدمیں دائرہ وسیع گے۔ فوٹو فائل کراچی محکمہ قومی بچت ڈالر بیس سیونگ سرٹیفکیٹ جاری بانڈز مجموعی مالیت کروڑ ڈالر ارب ڈالر ہوگی۔ ڈائریکٹر جنرل پاکستان قومی بچت ظفر مسعود گزشتہ روز مقامی ہوٹل تقریب خطاب محکمہ قومی بچت بیرون ملک مقیم پاکستانیوں مئی سال مدت ڈالر بیس سیونگ سرٹیفکیٹ جاری بانڈز مجموعی مالیت کروڑ ڈالر ارب ڈالر ہوگی۔ موقع ڈائریکٹر ظہیر عباس جاوید شیخ ریجنل ڈائریکٹر عبدالغفور بلوچ موجود تھے۔ ظفر مسعود اوورسیز پاکستانیوں سہولت مئی ڈالر بیس سیونگ سرٹیفکیٹ اجرا از قیمت ڈالر ہوگی مالیت زیرغور ہے۔ ڈالر بیس سیونگ سرٹیفکیٹ اجرا صرف جی سی سی ممالک دائرہ کار بڑھائیں ڈالر بیس سیونگ سرٹیفکیٹ سال مدت درمیان کوئی اسکیم نکلنا چھوٹا سا جرمانہ ادا ہوگا۔ ظفر مسعود ڈالر بیس سیونگ سرٹیفکیٹ اجرا سال مارکیٹ آئے سرٹیفکیٹ ایمنسٹی اسکیم کوئی تعلق زرمبادلہ ذخائر اضافہ ملک ڈالر صورت زرمبادلہ آئے گا۔	train
راچی پاکستان غیرملکی زرمبادلہ ذخائر کمی سلسلہ جاری ہے۔ اسٹیٹ بینک مطابق اپریل ختم ہفتے میںزرمبادلہ ذخائرارب کروڑ ڈالر کمی ارب کروڑ لاکھ ڈالر رہ گئے۔ دوران مرکزی بینک ذخائر کروڑلاکھ ڈالر گھٹ ارب کروڑلاکھ ڈالر کمرشل بینکوں ذخائر کروڑ لاکھ ڈالر کمی ارب کروڑلاکھ ڈالر رہ گئے۔ اسٹیٹ بینک مطابق ایس بی پی ریزرو کمی بیرونی قرضے سرکاری ادائیگیاں ہیں۔	val
اسلام آباد وفاقی حکومت آئندہ وفاقی بجٹ وزارت صحت ترقیاتی منصوبوں کیلیے اربکروڑ ہزار روپے مختص تجویز دی۔ وزارت صحت جاری و نئے ترقیاتی منصوبوں اربکروڑ لاکھ ہزار روپے مطالبہ تھاجس سےجاری ترقیاتی منصوبوں ارب کروڑ لاکھ ہزار روپے نئے منصوبوں کیلئےارب کروڑ لاکھ ہزار روپے شامل ہیں۔ خاصہ دارو لیویز فورسز بجٹ فیصد اضافہ تجویز آئندہ بجٹ وزارت سیفران تحت ملک بھر موجود خاصہ دار لیویز فورسز کیلیے ارب کروڑ روپے کروڑ روپے شہد اپیکیج کروڑ آپریٹنگ اخراجات کروڑ لاکھ روپے رہائشوں مرمت کروڑ لاکھ روپے کمپیوٹراور اشیائے ضروریہ خریداری ہیں۔ کشمیر گلگت ارب زائدبجٹ تجویز وفاقی حکومت آئندہ وفاقی بجٹ وزارت امور کشمیر و گلگت بلتستان کیلیے ارب کروڑ لاکھ ہزار روپے ترقیاتی بجٹ مختص تجویز وزارت امورکشمیر وگلگت بلتستان وفاقی بجٹ ارب کروڑ لاکھ ہزار روپے مختص مطالبہ تھا۔	train
کراچی عالمی قیمتوں اضافے ساتھ ڈالر مقابلے روپے بے قدری سونے مقامی قیمتوں حالیہ دنوں تیزی ساتھ اضافہ سال نئی بلندترین سطح پہنچ گئیں۔ بین الاقوامی بلین مارکیٹ فی اونس سونے قیمت ڈالر اضافے ڈالر سطح پہنچنے باعث مقامی صرافہ مارکیٹوں بدھ فی تولہ فی دس گرام سونے قیمتوں بالترتیب روپے اضافہ نتیجے کراچی حیدرآباد سکھر ملتان فیصل آباد لاہور اسلام آباد و راولپنڈی پشاور کوئٹہ صرافہ مارکیٹوں فی تولہ سونے قیمت بڑھ ہزار فی دس گرام سونے قیمت بڑھ ہزار روپے نئی بلند ترین سطح پہنچ گئی۔ واضح مارچ سونے قیمتہزار روپے تولہ گرام ہزار روپے فی تولہ چاندی قیمت روپے اضافے روپے فی دس گرام چاندی قیمت روپے بڑھ روپے ہوگئی۔	train
بی آئی ایس پی بجٹ فیصد اضافہ مانگ بی آئی ایس پی بجٹ فیصد اضافہ مانگ لیاشیئرٹویٹ شبیر حسین جمعرات اپريل شیئرٹویٹشیئرای میلتبصرے مزید شیئر امدادی رقم بڑھانے کیلیے مقابلے ارب مختص مطالبہ فوٹو فائل امدادی رقم بڑھانے کیلیے مقابلے ارب مختص مطالبہ فوٹو فائل اسلام آباد بینظیر انکم سپورٹ پروگرام انتظامیہ مالی سال بجٹ ارب روپے مختص مطالبہ موجودہ بجٹ مقابلے فیصد زائد ہیں۔ باوثوق ذرائع بتایا بی آئی ایس پی بجٹ تجاویز موقف اپنایا وقت ملک غربت کانیا سروے جاری غریب خاندانوں تعداد بڑھنے امکان ہےاسی آئندہ مالی سال دوران مستحق افراد سہہ ماہی بنیادوں امدادی رقم ہزار بڑھاکر ہزار روپے جائیگی وسیلہ تعلیم پروگرام کادائرہ اضلاع بڑھاکر اضلاع منصوبہ بجٹ خاطرخواہ اضافہ ناگزیر ہیں۔ ذرائع مطابق رواں سال تمام اضلاع غربت شماری آغاز کیلیے از ارب اخراجات تخمینہ ہے۔ موجودہ حکومت ابتدائی سال دوران بی آئی ایس پی بجٹ ارب روپے مالی سال بڑھا ارب ارب ارب اورمالی سال میںارب کردیاگیا۔ واضح موجودہ حکومت سالہ دور بینظیر انکم سپورٹ پروگرام بجٹ فیصد تجاوز کرگیا ہے۔	train
اسلام آباد وفاقی حکومت آئندہ مالی سال وفاقی بجٹ گلگت بلتستان ترقیاتی منصوبوں کیلیے ارب کروڑ روپے مختص تجویز ہے۔ بجٹ دستاویز مطابق وفاقی حکومت گلگت بلتستان ترقیاتی منصوبوں آئندہ مالی سال وفاقی بجٹ فنڈز مختص تجویز گلگت بلتستان سالانہ ترقیاتی پروگرام شامل تمام منصوبوں بلاک ایلوکیشن مد میںارب روپے مختص کرنیکی تجویز وفاقی پبلک سیکٹر ڈویلپمنٹ پروگراممیں شامل جاری و نئے ترقیاتی منصوبوں ارب کروڑروپے مختص تجویزدی۔	train
